Date,Open,High,Low,Close,Adj Close,Volume
2018-02-21,921.267334,923.743835,913.491028,920.623413,900.918579,5499873
2018-02-22,913.342407,922.257935,911.361206,915.670349,896.071533,5167371
2018-02-23,916.710510,929.192200,914.085388,925.477417,905.668701,4896820
2018-02-26,930.182800,936.027405,927.805359,929.885620,909.982544,3893033
2018-02-27,930.182800,946.825073,929.538879,941.574829,921.421509,6470858
2018-02-28,937.067566,948.112854,934.343384,945.586792,925.347656,26144187
2018-03-01,940.831848,950.886536,937.067566,939.494507,919.385803,4133465
2018-03-05,934.145264,941.228088,912.946167,915.422729,895.829224,5688306
2018-03-06,920.276672,927.409119,896.601135,902.297119,882.984497,7393101
2018-03-07,900.712158,900.712158,879.711243,881.395264,862.530029,7316409
2018-03-08,889.221069,905.912842,884.911926,902.891479,883.566223,6130548
2018-03-09,906.309082,910.717285,902.495239,904.526001,885.165710,4909678
2018-03-12,911.361206,924.338196,908.934204,921.564514,901.839539,3837440
2018-03-13,923.149475,927.210938,912.698547,923.099915,903.342041,5145137
2018-03-14,920.078552,923.298035,910.568726,920.326233,900.627747,6795338
2018-03-15,916.314270,920.722473,901.455078,903.238220,883.905457,5866510
2018-03-16,900.464478,901.157898,877.729980,891.598511,872.514893,14221100
2018-03-19,892.539612,898.384216,883.624146,887.091248,868.104187,5829127
2018-03-20,884.911926,895.511475,878.720581,881.444763,862.578552,7011559
2018-03-21,886.447388,893.876953,884.911926,888.478088,869.461243,6791028
2018-03-22,887.586548,903.386780,887.338928,899.622498,880.367126,10212863
2018-03-23,882.237244,891.549011,880.751343,885.506287,866.553101,10831400
2018-03-26,885.555786,895.808655,884.119446,892.638672,873.532776,6104583
2018-03-27,898.681396,902.198059,888.577148,891.350891,872.272644,7005357
2018-03-28,887.388428,887.437988,871.736816,874.411438,855.695740,8842618
2018-04-02,884.614746,892.490112,878.175781,884.565186,865.632202,5766209
2018-04-03,882.633545,893.233032,876.937500,891.103210,872.030273,6425059
2018-04-04,896.204895,903.238220,883.673645,886.496887,867.522461,6560005
2018-04-05,896.601135,901.455078,895.016113,899.671997,880.415649,3935631
2018-04-06,899.473877,909.875305,896.502075,902.445740,883.130005,4460344
2018-04-09,903.981140,910.370605,903.981140,907.398743,887.976929,3606112
2018-04-10,909.776245,915.224609,905.566162,908.438904,888.994873,3902042
2018-04-11,913.144287,923.991455,907.448303,922.109314,902.372681,6064484
2018-04-12,921.118713,927.854858,915.521790,919.979492,900.288391,4994624
2018-04-13,923.941956,932.857422,919.979492,930.034180,910.127930,5822658
2018-04-16,925.675537,931.173401,919.781372,928.251099,908.382996,4123166
2018-04-17,931.173401,938.305786,927.210938,935.383484,915.362732,4430313
2018-04-18,936.374084,939.296387,926.269897,929.192200,909.303955,3397094
2018-04-19,930.281860,936.126465,926.220337,933.451782,913.472412,4523892
2018-04-20,929.192200,933.006042,912.549927,919.187012,899.512939,3381269
2018-04-23,921.267334,935.482544,919.781372,927.210938,907.365112,3541772
2018-04-24,927.012817,966.538208,926.220337,960.941223,940.373474,9193591
2018-04-25,964.507446,972.580933,954.502258,961.387024,940.809692,6497632
2018-04-26,963.863525,978.722717,953.214478,966.191467,945.511353,15735759
2018-04-27,980.505798,1001.506714,976.246155,986.944763,965.820374,11776851
2018-04-30,972.779053,983.279480,950.985596,954.254639,933.830017,8955897
2018-05-02,957.919861,970.005310,955.988159,963.566345,942.942383,6175751
2018-05-03,968.717529,968.717529,950.242676,952.570557,932.181946,3984964
2018-05-04,953.808838,955.641479,941.079529,944.992432,924.765991,3831671
2018-05-07,949.846375,964.111206,947.369873,961.882324,941.294434,3545827
2018-05-08,968.321289,972.779053,956.136780,958.018921,937.513672,4980805
2018-05-09,956.830200,975.057434,953.214478,967.528809,946.820068,4537025
2018-05-10,970.797791,975.354614,965.101807,971.937012,951.133850,4052699
2018-05-11,972.036072,981.991699,968.568909,979.960938,958.986084,4049541
2018-05-14,982.635620,982.635620,967.528809,977.335815,956.417175,2604012
2018-05-15,973.819153,990.609985,967.479248,969.757690,949.001160,4846430
2018-05-16,964.854126,964.854126,943.506531,947.171753,926.898743,8695009
2018-05-17,950.341736,950.985596,932.659302,936.473145,916.429077,4778345
2018-05-18,936.720825,944.546631,923.248535,925.081177,905.281006,5279612
2018-05-21,922.010254,926.913757,913.441467,922.604614,902.857361,6687690
2018-05-22,924.387756,925.229736,916.314270,918.047852,898.398193,5219596
2018-05-23,917.304871,917.304871,900.613098,903.683960,884.341736,4610857
2018-05-24,905.417542,912.351807,901.603699,907.250183,887.831604,5368392
2018-05-25,907.398743,914.729309,905.863342,912.153687,892.630127,8206579
2018-05-28,916.215210,918.295471,909.479065,911.757446,892.242310,5247105
2018-05-29,912.847107,919.286072,905.813782,908.835144,889.382629,8250871
2018-05-30,906.259583,914.531189,898.087036,907.497803,888.073853,6048012
2018-05-31,912.351807,913.639587,905.962402,912.698547,893.163452,17112487
2018-06-01,911.361206,926.963318,909.825745,921.812134,902.081909,8848926
2018-06-04,924.635376,935.135864,921.812134,932.015442,912.066833,5653442
2018-06-05,933.947144,946.032532,932.164001,938.751587,918.658752,8047086
2018-06-06,938.107666,947.023193,933.798523,945.438171,925.202209,4229195
2018-06-07,945.933472,966.835388,945.487732,962.229004,941.633667,6922300
2018-06-08,957.276001,977.286316,951.579956,975.106934,954.236023,6594521
2018-06-11,977.831116,990.560486,969.856750,973.422913,952.588013,6931136
2018-06-12,974.165894,990.609985,971.094971,987.786743,966.644348,7515794
2018-06-13,990.609985,996.454590,980.208618,993.086548,971.830811,5982192
2018-06-14,988.083923,1002.299194,978.128296,998.485352,977.113953,5536858
2018-06-15,996.553650,1013.889343,989.867065,1004.676697,983.172852,11401764
2018-06-18,999.327393,1010.867981,997.544250,1006.013977,984.481506,5705952
2018-06-19,1004.379456,1005.271057,984.319641,986.697083,965.578003,6406255
2018-06-20,986.647583,1013.294983,985.508362,1009.679260,988.068359,7262014
2018-06-21,1013.839783,1026.271973,1011.710022,1022.260010,1000.379822,10609377
2018-06-22,1018.743347,1019.535828,998.980652,1002.992615,981.524841,16323253
2018-06-25,1001.902954,1006.955078,992.888428,995.018250,973.721069,5246962
2018-06-26,996.553650,996.553650,966.092407,969.757690,949.001160,8145067
2018-06-27,969.311890,976.147095,953.660278,956.780701,942.075989,9043473
2018-06-28,952.966797,959.405762,931.470581,936.076904,921.690369,8662575
2018-06-29,940.187988,966.340088,940.088867,963.318726,948.513550,8041914
2018-07-02,963.219666,963.219666,948.013794,951.579956,936.955261,6724054
2018-07-03,955.938660,969.262390,951.332336,962.179504,947.391846,5115293
2018-07-04,962.674805,982.685120,961.882324,980.802979,965.729065,5048125
2018-07-05,987.638184,998.931152,949.598755,955.443359,940.759155,18896793
2018-07-06,955.690979,973.769653,955.443359,968.370789,953.487915,9248105
2018-07-09,977.831116,990.609985,974.264954,987.737244,972.556763,5219197
2018-07-10,993.334167,1018.842407,990.609985,1016.068665,1000.452759,10543516
2018-07-11,1015.375244,1031.125977,1008.292419,1029.045654,1013.230286,8747208
2018-07-12,1034.543579,1088.680420,1032.809937,1072.186768,1055.708374,24337829
2018-07-13,1070.354126,1098.586548,1069.858765,1089.472900,1072.728760,18137593
2018-07-16,1089.472900,1098.487427,1062.974121,1066.094482,1049.709717,6658302
2018-07-17,1068.174805,1085.659058,1059.556519,1082.092896,1065.462280,6530578
2018-07-18,1088.086060,1094.227783,1067.184204,1082.291016,1065.657349,4726480
2018-07-19,1083.033936,1104.530151,1076.149170,1094.475464,1077.654541,5485122
2018-07-20,1102.945190,1127.809448,1101.459229,1118.052002,1100.868774,8094154
2018-07-23,1119.191162,1119.191162,1102.647949,1109.780396,1092.724121,5897877
2018-07-24,1111.464478,1116.169800,1097.001465,1100.518188,1083.604492,4511507
2018-07-25,1099.577148,1112.455078,1093.831543,1104.678711,1087.701050,6006077
2018-07-26,1099.676147,1110.969116,1097.397705,1100.220947,1083.311646,6485768
2018-07-27,1108.987915,1126.719849,1101.706909,1119.240723,1102.039185,6742782
2018-07-30,1119.389282,1146.432983,1117.408081,1140.588379,1123.058716,14003964
2018-07-31,1140.192139,1179.222168,1136.378296,1174.863525,1156.807129,14006901
2018-08-01,1179.222168,1191.604736,1174.269043,1181.153809,1163.000610,9796282
2018-08-02,1180.311768,1180.311768,1155.001709,1157.379150,1139.591431,6308209
2018-08-03,1163.966797,1172.386963,1158.567993,1165.898438,1147.979858,6708388
2018-08-06,1165.650757,1184.769531,1164.313477,1181.401489,1163.244629,4054489
2018-08-07,1183.679932,1190.118896,1165.947998,1173.080322,1155.051392,4097939
2018-08-08,1173.872803,1211.020752,1173.872803,1206.265747,1187.726807,7987438
2018-08-09,1210.030151,1220.134399,1200.619385,1206.513428,1187.970581,6911830
2018-08-10,1199.628662,1203.591187,1191.010376,1192.892578,1174.559082,3615156
2018-08-13,1186.305054,1188.682495,1171.594482,1176.547485,1158.465210,4712408
2018-08-14,1178.825928,1205.770508,1173.179443,1199.232422,1180.801392,5349770
2018-08-16,1191.951538,1204.581787,1184.274292,1189.524536,1171.242798,6039198
2018-08-17,1197.647461,1203.987427,1188.781494,1192.446777,1174.120117,3867305
2018-08-20,1196.557861,1225.186401,1196.310181,1223.304321,1204.503418,7679143
2018-08-21,1225.632202,1239.748413,1215.478516,1235.488770,1216.500488,7348644
2018-08-23,1234.597290,1262.037109,1226.771484,1257.529907,1238.203125,8043652
2018-08-24,1253.369263,1267.931274,1248.218140,1265.504272,1246.054810,6715059
2018-08-27,1267.386475,1283.682007,1266.742554,1279.372803,1259.710205,5624995
2018-08-28,1283.830566,1310.577026,1282.839966,1306.614624,1286.533325,8777168
2018-08-29,1303.939941,1316.520752,1278.085083,1282.047485,1262.343750,11182203
2018-08-30,1281.453125,1284.969727,1258.520508,1262.482910,1243.079956,9943410
2018-08-31,1258.074707,1258.074707,1224.988281,1229.990967,1211.087402,15450941
2018-09-03,1233.309448,1246.088379,1214.537354,1217.608276,1198.894775,12315666
2018-09-04,1223.552002,1243.017456,1217.459717,1230.288086,1211.379761,8922552
2018-09-05,1230.832886,1240.887573,1197.152222,1215.478516,1196.797852,10422792
2018-09-06,1218.598877,1253.815063,1213.843994,1249.555420,1230.351074,11301160
2018-09-07,1253.022583,1269.318115,1242.720215,1266.593994,1247.127686,10794143
2018-09-10,1263.027710,1265.009033,1238.361572,1244.057617,1224.937622,7125920
2018-09-11,1247.177979,1256.489746,1222.660400,1226.078003,1207.234497,10977849
2018-09-12,1240.045654,1246.880859,1217.311157,1240.739014,1221.670166,8142006
2018-09-14,1247.574219,1263.622070,1235.934570,1241.382935,1222.304199,7953264
2018-09-17,1239.005493,1239.005493,1210.129150,1214.388794,1195.724976,6818107
2018-09-18,1214.487915,1227.762085,1202.947266,1205.720947,1187.190186,7688607
2018-09-19,1212.506592,1212.506592,1189.722656,1199.381104,1180.947876,11372574
2018-09-21,1207.553589,1225.780884,1172.386963,1206.067627,1187.531738,19250938
2018-09-24,1203.046265,1228.257324,1193.189697,1220.481079,1201.723633,10198351
2018-09-25,1223.898682,1233.309448,1183.778931,1219.044678,1200.309204,9807108
2018-09-26,1227.365845,1242.175415,1215.627075,1239.649414,1220.597412,6457463
2018-09-27,1243.215576,1251.140381,1225.879883,1241.977295,1222.889282,10911205
2018-09-28,1248.069580,1259.758789,1235.587891,1246.137817,1226.985962,11177984
2018-10-01,1245.890259,1245.890259,1192.694458,1220.134399,1201.382202,7402199
2018-10-03,1217.954956,1227.960205,1188.781494,1193.784180,1175.437012,7446497
2018-10-04,1178.330566,1179.222168,1095.614624,1111.712036,1094.626099,23432473
2018-10-05,1089.175659,1104.827393,1028.401733,1039.001343,1023.032959,22151189
2018-10-08,1040.140503,1106.511353,1015.920105,1098.982788,1082.092529,24913364
2018-10-09,1111.117676,1112.752197,1071.047485,1079.814453,1063.218872,11095381
2018-10-10,1083.628296,1105.372192,1074.118408,1091.751343,1074.972168,9592247
2018-10-11,1054.009033,1104.282471,1033.206299,1077.585571,1061.024170,13349523
2018-10-12,1094.574585,1118.398682,1091.553223,1115.971680,1098.820435,9144401
2018-10-15,1119.290283,1136.130615,1107.650635,1129.047729,1111.695435,8955871
2018-10-16,1135.239014,1156.438110,1129.295410,1152.871948,1135.153442,7549490
2018-10-17,1167.929199,1168.275879,1129.295410,1140.489258,1122.961060,12906841
2018-10-19,1089.671021,1100.567749,1060.200317,1090.958740,1074.191895,25662196
2018-10-22,1099.577148,1104.332031,1047.421509,1052.671753,1036.493286,13290338
2018-10-23,1042.864624,1054.702515,1033.850098,1044.796387,1028.739136,10673958
2018-10-24,1064.806641,1065.846802,1021.715149,1035.930420,1020.009216,13784775
2018-10-25,1026.271973,1030.878296,1006.856018,1021.120789,1005.427185,14229855
2018-10-26,1023.201050,1047.074829,1012.403442,1035.088379,1019.180176,9269654
2018-10-29,1036.178101,1083.578735,1036.178101,1077.585571,1061.024170,7744528
2018-10-30,1075.307129,1075.307129,1042.220825,1047.074829,1030.982300,8890179
2018-10-31,1049.056030,1055.841675,1037.168701,1051.284912,1035.127808,16613693
2018-11-01,1057.872437,1057.872437,1040.140503,1046.331787,1030.250854,9485091
2018-11-02,1056.980835,1070.849365,1053.166992,1064.806641,1048.441650,16955411
2018-11-05,1063.370361,1082.439575,1054.999634,1080.062134,1063.462769,7654392
2018-11-06,1083.727295,1101.558350,1081.349854,1093.732544,1076.923096,8716110
2018-11-07,1104.530151,1104.530151,1096.308105,1100.270508,1083.360596,1296168
2018-11-09,1095.862305,1103.341431,1074.811890,1083.182495,1066.535034,10943218
2018-11-12,1087.392578,1088.482300,1064.459961,1069.858765,1053.416138,5856714
2018-11-13,1063.915161,1092.642822,1060.002197,1089.126221,1072.387451,6876165
2018-11-14,1094.673584,1102.202271,1075.307129,1087.640259,1070.924438,7861347
2018-11-15,1086.649658,1092.642822,1076.297729,1086.550537,1069.851318,6896498
2018-11-16,1087.640259,1119.339722,1086.798218,1116.813721,1099.649414,11136460
2018-11-19,1122.262085,1140.885498,1120.379883,1139.201538,1121.693237,7378262
2018-11-20,1134.248413,1145.046143,1119.389282,1126.719849,1109.403320,5774119
2018-11-21,1126.818848,1134.743774,1096.654785,1102.449829,1085.506348,7578978
2018-11-22,1104.034912,1114.782959,1089.770020,1092.494263,1075.703735,5847475
2018-11-26,1098.586548,1107.006714,1087.095459,1099.329468,1082.434082,6447094
2018-11-27,1097.496826,1119.389282,1095.069824,1117.606201,1100.429688,6874782
2018-11-28,1121.816284,1146.878784,1115.723999,1141.826660,1124.277954,8079833
2018-11-29,1150.098267,1168.820801,1149.107666,1157.527832,1139.737793,12755947
2018-11-30,1161.292114,1174.863525,1151.385986,1156.586670,1138.811157,10819038
2018-12-03,1163.867676,1163.867676,1137.715576,1145.590942,1127.984375,5622372
2018-12-04,1147.126343,1147.126343,1131.474731,1141.479858,1123.936523,5242047
2018-12-05,1133.010254,1147.918823,1128.601929,1144.303101,1126.716309,5874782
2018-12-06,1138.210938,1138.210938,1107.749634,1113.098877,1095.991699,5921712
2018-12-07,1118.844482,1126.274048,1097.942627,1123.153687,1105.891846,7282460
2018-12-10,1099.577148,1103.836792,1072.929688,1080.012573,1063.413940,9470471
2018-12-11,1055.990234,1091.751343,1045.093506,1087.244019,1070.534180,13622580
2018-12-12,1088.680420,1103.044189,1077.536011,1100.072388,1083.165527,12724917
2018-12-13,1117.408081,1117.408081,1084.767456,1096.654785,1079.800415,9385649
2018-12-14,1092.741943,1104.431152,1081.547974,1101.756470,1084.823608,7289774
2018-12-17,1105.471191,1122.361084,1101.062988,1119.290283,1102.088013,5112362
2018-12-18,1112.752197,1128.304810,1109.978516,1125.729248,1108.428101,5926578
2018-12-19,1130.781372,1136.526855,1122.559204,1126.125488,1108.817993,7438647
2018-12-20,1110.473877,1121.865845,1105.669312,1117.853882,1100.673706,5819374
2018-12-21,1114.436279,1120.627563,1085.708618,1089.869141,1073.119019,8360445
2018-12-24,1090.562500,1092.840942,1076.347290,1078.922852,1062.340942,4183821
2018-12-26,1075.604370,1089.671021,1055.643555,1088.036499,1071.314575,7278403
2018-12-27,1096.803345,1116.417480,1093.633423,1109.681274,1092.626587,12596278
2018-12-28,1114.931519,1124.589966,1110.671997,1114.981079,1097.844849,7738682
2018-12-31,1120.330444,1123.203125,1105.718872,1110.721436,1093.650757,7291282
2019-01-01,1114.683960,1116.714722,1099.676147,1110.473877,1093.406982,4498087
2019-01-02,1104.034912,1116.417480,1090.661621,1096.010864,1079.166382,7212697
2019-01-03,1097.100586,1104.133911,1079.864014,1082.489136,1065.852417,7517041
2019-01-04,1087.095459,1094.079224,1070.948486,1088.333740,1071.607300,8545382
2019-01-07,1096.605225,1107.947754,1090.661621,1094.376465,1077.557007,5565822
2019-01-08,1094.723145,1099.527588,1085.708618,1094.277344,1077.459473,5678473
2019-01-09,1101.558350,1106.511353,1088.383179,1100.320068,1083.409302,5821468
2019-01-10,1097.348267,1100.567749,1092.642822,1097.100586,1080.239258,4118960
2019-01-11,1097.199585,1103.341431,1078.378052,1087.739258,1071.021851,6525174
2019-01-14,1084.718018,1090.166260,1076.198730,1086.501099,1069.802734,4150757
2019-01-15,1094.624023,1121.370483,1094.624023,1119.042603,1101.843994,10158260
2019-01-16,1124.342407,1134.248413,1119.735962,1125.233887,1107.940186,6443279
2019-01-17,1133.703613,1137.121216,1119.389282,1123.797485,1106.525879,7558941
2019-01-18,1138.012817,1178.726807,1124.589966,1173.229004,1155.197632,25927601
2019-01-21,1182.788330,1228.306885,1177.488525,1226.078003,1207.234497,22247437
2019-01-22,1221.273560,1235.241089,1208.147949,1223.552002,1204.747314,16709723
2019-01-23,1221.719360,1232.516968,1210.525391,1214.785034,1196.114990,8913196
2019-01-24,1213.497314,1241.432495,1208.643311,1235.736450,1216.744385,13279882
2019-01-25,1238.708252,1252.824463,1223.799561,1234.300049,1215.330078,8631889
2019-01-28,1238.757813,1244.156616,1210.921631,1218.004517,1199.285034,8650493
2019-01-29,1219.440918,1220.084839,1190.069336,1199.281982,1180.850342,9417294
2019-01-30,1203.591187,1213.497314,1179.915527,1184.472412,1166.268188,7921321
2019-01-31,1190.713257,1218.153076,1189.722656,1215.627075,1196.944214,10281893
2019-02-01,1222.412720,1243.215576,1215.527954,1238.213013,1219.182983,9316446
2019-02-04,1235.290649,1284.771606,1230.387207,1278.778442,1259.124878,11781195
2019-02-05,1279.868164,1292.151733,1266.593994,1279.422363,1259.758911,9451152
2019-02-06,1284.078247,1305.277222,1282.097046,1297.946777,1277.998657,9500797
2019-02-07,1297.946777,1308.793945,1274.023560,1278.283203,1258.637451,9299549
2019-02-08,1272.735718,1288.288330,1260.303589,1265.702393,1246.249878,6567167
2019-02-11,1263.919312,1264.018311,1239.253174,1241.481934,1222.401611,7595318
2019-02-12,1239.748413,1260.402588,1239.748413,1244.602417,1225.474243,6460145
2019-02-14,1229.347046,1229.347046,1206.562988,1212.704712,1194.066650,6690180
2019-02-15,1218.202637,1238.163452,1202.600586,1232.764648,1213.818359,9688940
2019-02-18,1238.262451,1240.739014,1203.591187,1208.643311,1190.067749,9740480
2019-02-19,1206.562988,1228.059204,1199.826782,1204.680786,1186.166138,6303377
2019-02-20,1212.358032,1228.356445,1207.553589,1222.759521,1203.967041,6357879
2019-02-21,1224.393921,1245.989258,1217.806396,1235.191650,1216.208008,10680467
2019-02-22,1232.913208,1233.606689,1214.487915,1220.778198,1202.016113,8838861
2019-02-25,1224.393921,1231.328247,1209.188110,1220.728760,1201.967407,7926962
2019-02-26,1198.142822,1223.205200,1194.675659,1208.791870,1190.213989,10227082
2019-02-27,1216.518677,1233.210449,1197.647461,1212.011353,1193.383911,11218523
2019-02-28,1222.165039,1228.207764,1215.032715,1219.490479,1200.748169,11393904
2019-03-01,1225.384521,1230.684326,1210.773071,1214.537354,1195.871094,7997610
2019-03-05,1211.912231,1228.158325,1207.157349,1226.028442,1207.185669,7189013
2019-03-06,1228.158325,1261.145630,1223.502441,1252.923584,1233.667480,12152341
2019-03-07,1252.131104,1267.782715,1246.335938,1258.322388,1238.983276,8186126
2019-03-08,1254.161743,1262.482910,1250.149780,1255.201904,1235.910767,6097305
2019-03-11,1258.124268,1299.680298,1256.093506,1291.854492,1272.000000,9810964
2019-03-12,1304.534302,1321.473755,1301.909180,1318.848633,1298.579346,11335173
2019-03-13,1324.445557,1347.229614,1315.629150,1334.648804,1314.136597,11342554
2019-03-14,1337.075806,1349.210815,1323.554077,1328.952881,1308.528320,10500649
2019-03-15,1332.370483,1346.040894,1298.887817,1309.239746,1289.118042,16043743
2019-03-18,1318.501953,1345.198853,1316.520752,1337.373047,1316.819092,10201021
2019-03-19,1347.229614,1367.041870,1330.488281,1363.624146,1342.666626,9898262
2019-03-20,1364.862427,1374.966675,1351.192017,1362.534546,1341.593872,9986597
2019-03-22,1359.612183,1367.933350,1324.148438,1329.151001,1308.723389,11573789
2019-03-25,1318.105713,1324.296997,1304.336182,1312.013428,1291.849121,8027368
2019-03-26,1317.808472,1358.720703,1317.511353,1354.411499,1333.595703,9569142
2019-03-27,1365.011108,1365.011108,1331.627441,1336.580566,1316.038696,10189856
2019-03-28,1337.571167,1356.937622,1330.191162,1347.229614,1326.524170,10582305
2019-04-01,1357.135742,1393.590210,1349.755615,1378.780518,1357.590088,10194002
2019-04-02,1384.872803,1389.924927,1367.140869,1376.650757,1355.493042,8088587
2019-04-03,1379.672119,1389.825806,1359.116943,1362.286865,1341.349854,7923866
2019-04-04,1366.051147,1370.707031,1334.599365,1340.344849,1319.745117,8455067
2019-04-05,1348.170654,1351.093018,1330.389282,1341.186890,1320.574341,6792015
2019-04-08,1343.267212,1344.753052,1311.270508,1316.768311,1296.530884,8806267
2019-04-09,1316.421631,1328.110840,1308.595825,1321.919556,1301.603027,9587648
2019-04-10,1325.386719,1335.342285,1314.044189,1318.898193,1298.628052,7684871
2019-04-11,1320.433594,1340.295288,1316.520752,1334.153564,1313.648926,5795755
2019-04-12,1337.323486,1344.158691,1324.098877,1330.488281,1310.040039,5975855
2019-04-15,1332.370483,1336.283325,1322.464355,1327.566040,1307.162598,4285366
2019-04-16,1332.370483,1347.229614,1327.417358,1331.132202,1310.674072,8011783
2019-04-18,1362.088745,1376.700317,1352.182617,1372.935913,1351.835327,18130729
2019-04-22,1347.229614,1354.163940,1328.705200,1332.717163,1312.234741,10895052
2019-04-23,1335.342285,1360.107544,1333.361084,1351.043457,1330.279297,9141135
2019-04-24,1357.432861,1381.702881,1353.420898,1376.452637,1355.297974,7430660
2019-04-25,1376.056396,1399.137573,1349.805176,1359.513184,1338.618774,14061860
2019-04-26,1362.088745,1382.842041,1357.829102,1379.721558,1358.516724,6954749
2019-04-30,1383.287842,1383.287842,1353.965698,1379.721558,1358.516724,10313866
2019-05-02,1378.929077,1400.623535,1369.122070,1391.856567,1370.465088,8764806
2019-05-03,1394.729370,1404.189697,1389.479126,1395.620850,1374.171509,6571878
2019-05-06,1384.872803,1389.627686,1365.159668,1371.895752,1350.811157,7306518
2019-05-07,1381.702881,1381.901001,1327.615479,1330.884521,1310.430176,8961240
2019-05-08,1327.417358,1327.417358,1280.066284,1287.248169,1267.464478,14749036
2019-05-09,1276.698120,1276.698120,1239.996094,1244.651978,1225.523071,19692278
2019-05-10,1253.121704,1265.702393,1233.309448,1239.401733,1220.353394,11333250
2019-05-13,1236.182251,1248.961060,1215.973755,1220.481079,1201.723633,8124086
2019-05-14,1224.889282,1257.430786,1219.936279,1248.614380,1229.424561,13124240
2019-05-15,1261.046509,1265.999634,1238.856934,1245.097778,1225.962036,11269622
2019-05-16,1248.119019,1259.956909,1246.286499,1253.468384,1234.203979,6669276
2019-05-17,1255.102905,1264.959473,1240.243774,1255.499146,1236.203491,7973309
2019-05-20,1301.265259,1325.139038,1291.260132,1313.449829,1293.263550,12450850
2019-05-21,1319.690674,1354.163940,1317.560791,1327.219238,1306.821289,14003548
2019-05-22,1333.014404,1346.932373,1322.563477,1327.813599,1307.406494,11394393
2019-05-23,1359.116943,1378.929077,1312.558228,1321.374634,1301.066528,17890505
2019-05-24,1335.342285,1341.087769,1304.138062,1324.296997,1303.944092,10277262
2019-05-27,1324.544678,1324.940918,1294.727295,1298.343018,1278.388916,7419387
2019-05-28,1307.407104,1322.266235,1301.017700,1311.319946,1291.166260,19657240
2019-05-29,1308.595825,1320.780273,1291.904053,1300.720459,1280.729736,7180252
2019-05-30,1303.890381,1329.398682,1303.890381,1317.263672,1297.018799,10842653
2019-05-31,1325.337158,1329.299561,1307.803345,1317.659912,1297.408813,11871652
2019-06-03,1322.464355,1354.411499,1308.793945,1347.427734,1326.719238,8564026
2019-06-04,1344.703613,1361.345825,1335.441406,1338.958008,1318.379639,7126831
2019-06-06,1349.111816,1349.111816,1308.694824,1314.886230,1294.677734,7736969
2019-06-07,1313.499390,1314.787109,1293.340454,1302.553101,1282.534180,6794394
2019-06-10,1308.496704,1314.539429,1297.798218,1306.763184,1286.679565,5431146
2019-06-11,1309.437866,1321.968994,1305.624023,1316.669312,1296.433350,5303590
2019-06-12,1322.167236,1325.832397,1312.558228,1319.641113,1299.359619,4752340
2019-06-13,1317.511353,1322.167236,1296.361816,1314.787109,1294.580322,7239164
2019-06-14,1309.487427,1312.558228,1297.104736,1305.178223,1285.118896,6896085
2019-06-17,1307.605225,1307.605225,1266.494873,1270.259155,1250.736572,6880158
2019-06-18,1266.891113,1275.856201,1257.183105,1268.971436,1249.468750,7751984
2019-06-19,1274.816040,1289.774170,1250.744141,1265.355713,1245.908447,6688408
2019-06-20,1267.980835,1287.792969,1265.999634,1284.573486,1264.831055,4960591
2019-06-21,1283.781006,1283.830566,1263.572632,1267.485474,1248.005493,10723794
2019-06-24,1260.204468,1264.464111,1245.295898,1250.546021,1231.326416,5199824
2019-06-25,1247.078979,1285.811768,1242.472656,1283.682007,1263.953247,6907221
2019-06-26,1278.877563,1292.349854,1274.271240,1281.997925,1262.295044,5350180
2019-06-27,1281.007324,1284.722168,1259.065308,1262.185791,1242.787354,11493899
2019-06-28,1265.108032,1270.804077,1236.925171,1241.333374,1222.255371,8741806
2019-07-01,1246.236938,1260.699829,1234.745850,1256.935547,1237.617798,6220490
2019-07-02,1261.987671,1268.971436,1251.437622,1266.494873,1247.030273,4682721
2019-07-03,1270.853638,1274.419800,1263.077271,1270.506836,1250.980469,4064194
2019-07-04,1269.367676,1278.877563,1267.980835,1271.943237,1252.394897,4315672
2019-07-05,1273.032959,1278.382202,1248.168579,1251.487183,1232.253052,5042694
2019-07-08,1246.187378,1256.192505,1236.479370,1240.293213,1221.231201,6465252
2019-07-09,1237.222412,1271.447998,1233.804810,1268.079834,1248.590820,8092747
2019-07-10,1268.030396,1277.243042,1256.786865,1266.841553,1247.371460,5546395
2019-07-11,1274.915039,1277.688843,1267.287354,1269.516235,1250.005127,3972764
2019-07-12,1270.952637,1287.792969,1266.049072,1268.476074,1248.980957,7242056
2019-07-15,1272.933838,1277.391602,1258.421387,1264.117432,1244.689331,4919356
2019-07-16,1267.931274,1282.740845,1265.058472,1280.858765,1261.173340,4647660
2019-07-17,1282.146484,1284.821167,1267.980835,1269.813477,1250.297729,4376049
2019-07-18,1269.962036,1274.320679,1246.187378,1250.001221,1230.790039,5511650
2019-07-19,1256.291626,1260.996948,1231.031006,1237.271851,1218.256104,7539309
2019-07-22,1239.253174,1272.438599,1215.775635,1268.476074,1248.980957,13426225
2019-07-23,1272.933838,1281.750244,1248.564819,1261.591431,1242.202148,9375991
2019-07-24,1261.541870,1266.792114,1241.779175,1247.277100,1228.107788,7009804
2019-07-25,1252.131104,1257.133667,1215.478516,1219.936279,1201.187134,10063036
2019-07-26,1219.936279,1230.832886,1198.638062,1202.402466,1183.922852,9408829
2019-07-29,1205.473267,1210.525391,1193.784180,1199.579224,1181.142822,8134417
